condition,prevlence,data,pvals
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.209822166955949
"0,0,1.2",0.1,exome_cadd,0.461334594492763
"0,0,1.2",0.1,exome_cadd,0.688555856465808
"0,0,1.2",0.1,exome_cadd,0.00550234517277426
"0,0,1.2",0.1,exome_cadd,0.357350473660281
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.652073346580122
"0,0,1.2",0.1,exome_cadd,0.0167705872693367
"0,0,1.2",0.1,exome_cadd,0.159196745480516
"0,0,1.2",0.1,exome_cadd,0.344835484819693
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.734876005159467
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.0531199050220537
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.0994157891089442
"0,0,1.2",0.1,exome_cadd,0.559563986709426
"0,0,1.2",0.1,exome_cadd,0.612056412068495
"0,0,1.2",0.1,exome_cadd,0.215617867496274
"0,0,1.2",0.1,exome_cadd,0.837551310160474
"0,0,1.2",0.1,exome_cadd,0.385084734046883
"0,0,1.2",0.1,exome_cadd,0.954259339918348
"0,0,1.2",0.1,exome_cadd,0.405095515375748
"0,0,1.2",0.1,exome_cadd,0.825950626315299
"0,0,1.2",0.1,exome_cadd,0.830163359587097
"0,0,1.2",0.1,exome_cadd,0.344009869532511
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.238394889352623
"0,0,1.2",0.1,exome_cadd,0.858753158757904
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.22750272984724
"0,0,1.2",0.1,exome_cadd,0.911095087600644
"0,0,1.2",0.1,exome_cadd,0.547482179029262
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.871296938650308
"0,0,1.2",0.1,exome_cadd,0.206625812532671
"0,0,1.2",0.1,exome_cadd,0.0918570555483189
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.732324954085278
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.495809437364103
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.59666467063545
"0,0,1.2",0.1,exome_cadd,0.843305236551407
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.986982952805974
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.398109364369415
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.643633689490092
"0,0,1.2",0.1,exome_cadd,0.988248421795613
"0,0,1.2",0.1,exome_cadd,0.849092705348476
"0,0,1.2",0.1,exome_cadd,0.35618595383256
"0,0,1.2",0.1,exome_cadd,0.417353759046118
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.914581000230649
"0,0,1.2",0.1,exome_cadd,0.816746370783058
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.664335352615639
"0,0,1.2",0.1,exome_cadd,0.227321416578182
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.793926611952742
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.617780504092336
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.215778803902824
"0,0,1.2",0.1,exome_cadd,0.887065953267599
"0,0,1.2",0.1,exome_cadd,0.184274968836606
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.773321965386742
"0,0,1.2",0.1,exome_cadd,0.121614399316344
"0,0,1.2",0.1,exome_cadd,0.572650585810369
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.624017426418719
"0,0,1.2",0.1,exome_cadd,0.473907107318926
"0,0,1.2",0.1,exome_cadd,0.537059228811513
"0,0,1.2",0.1,exome_cadd,0.777036223000085
"0,0,1.2",0.1,exome_cadd,0.699598387689717
"0,0,1.2",0.1,exome_cadd,0.985007388919329
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.327374055844277
"0,0,1.2",0.1,exome_cadd,0.535345289385176
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.799395625694779
"0,0,1.2",0.1,exome_cadd,0.985997644436349
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.560491846120886
"0,0,1.2",0.1,exome_cadd,0.765725479275474
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.934848206117435
"0,0,1.2",0.1,exome_cadd,0.969673825287702
"0,0,1.2",0.1,exome_cadd,0.805494619539533
"0,0,1.2",0.1,exome_cadd,0.448787820461417
"0,0,1.2",0.1,exome_cadd,0.766982708662481
"0,0,1.2",0.1,exome_cadd,0.663940076822243
"0,0,1.2",0.1,exome_cadd,0.452489404899617
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.741921946541567
"0,0,1.2",0.1,exome_cadd,0.406165873718066
"0,0,1.2",0.1,exome_cadd,0.560359447328971
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.330335744970971
"0,0,1.2",0.1,exome_cadd,0.605621522015941
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.403312897195781
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.989252927676485
"0,0,1.2",0.1,exome_cadd,0.341624436661502
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.689820307650163
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.730443058817132
"0,0,1.2",0.1,exome_cadd,0.781203708450076
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.62626973901918
"0,0,1.2",0.1,exome_cadd,0.479656479144308
"0,0,1.2",0.1,exome_cadd,0.904534646454095
"0,0,1.2",0.1,exome_cadd,0.399227558394925
"0,0,1.2",0.1,exome_cadd,0.126371595992296
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.427581845998144
"0,0,1.2",0.1,exome_cadd,0.999999999997461
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.49920917682971
"0,0,1.2",0.1,exome_cadd,0.423726896711109
"0,0,1.2",0.1,exome_cadd,0.350088055582227
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.934461116771259
"0,0,1.2",0.1,exome_cadd,0.638367673500806
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.999999999997414
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.778143147323573
"0,0,1.2",0.1,exome_cadd,0.0900201932334896
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.406612383762603
"0,0,1.2",0.1,exome_cadd,0.700073810908358
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.36082665665157
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.63551018254368
"0,0,1.2",0.1,exome_cadd,1
