condition,prevlence,data,pvals
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.253786511871329
"0,0,1.2",0.1,topmed,0.442491493352494
"0,0,1.2",0.1,topmed,0.828418108049567
"0,0,1.2",0.1,topmed,0.148882704769864
"0,0,1.2",0.1,topmed,0.554966379664635
"0,0,1.2",0.1,topmed,0.831542858455418
"0,0,1.2",0.1,topmed,0.406915648746983
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.0147469085978244
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.537515661210368
"0,0,1.2",0.1,topmed,0.190102387796721
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.429911070403271
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.684635595895563
"0,0,1.2",0.1,topmed,0.254549237212574
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.196410647509646
"0,0,1.2",0.1,topmed,0.606523986571389
"0,0,1.2",0.1,topmed,0.131373211277277
"0,0,1.2",0.1,topmed,0.473538858451895
"0,0,1.2",0.1,topmed,0.980150296423127
"0,0,1.2",0.1,topmed,0.217166023964581
"0,0,1.2",0.1,topmed,0.980959093845699
"0,0,1.2",0.1,topmed,0.44116631992031
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.194412384355263
"0,0,1.2",0.1,topmed,0.910610739728368
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.658436576377334
"0,0,1.2",0.1,topmed,0.856688111730106
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.707471718457057
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.0599697149819882
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.744485653107587
"0,0,1.2",0.1,topmed,0.762389000573982
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.450680520942513
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.466891064505594
"0,0,1.2",0.1,topmed,0.998467273687715
"0,0,1.2",0.1,topmed,0.683601698067176
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.342871461109006
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.717326492430565
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.96511443984101
"0,0,1.2",0.1,topmed,0.447996712793722
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.662882646950909
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.961596003041195
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.160695292816111
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.954999610915337
"0,0,1.2",0.1,topmed,0.179900990327072
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.620303000453187
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.773812430830656
"0,0,1.2",0.1,topmed,0.0204149057977215
"0,0,1.2",0.1,topmed,0.256246508540115
"0,0,1.2",0.1,topmed,0.807407527331307
"0,0,1.2",0.1,topmed,0.750433501432905
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.389748523023987
"0,0,1.2",0.1,topmed,0.825012920094295
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.477527119499378
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.10552169635702
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.457605363317427
"0,0,1.2",0.1,topmed,0.760367457732953
"0,0,1.2",0.1,topmed,0.680776980948312
"0,0,1.2",0.1,topmed,0.758398479908352
"0,0,1.2",0.1,topmed,0.586893433988061
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.616142039442048
"0,0,1.2",0.1,topmed,0.213911493936995
"0,0,1.2",0.1,topmed,0.320786635583989
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.968049685794804
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.196308473117938
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.850454489625961
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.631069144136684
"0,0,1.2",0.1,topmed,0.248185953490816
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.596259659145568
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.847052189537373
"0,0,1.2",0.1,topmed,0.440069220551071
"0,0,1.2",0.1,topmed,0.912897599302506
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.40996037128306
"0,0,1.2",0.1,topmed,0.673015326085552
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.481579582473081
"0,0,1.2",0.1,topmed,0.533626796640026
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.772152178690203
"0,0,1.2",0.1,topmed,0.409051367355858
"0,0,1.2",0.1,topmed,0.266438480090187
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.309271626972196
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.85479090047933
"0,0,1.2",0.1,topmed,0.318684699704484
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.661568420113138
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.82157568213727
"0,0,1.2",0.1,topmed,0.068575417383236
"0,0,1.2",0.1,topmed,0.844530775077722
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.346974933782691
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.0648201833800541
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.372298077866047
"0,0,1.2",0.1,topmed,0.955129310300132
"0,0,1.2",0.1,topmed,0.0750222119035692
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.091919671774036
"0,0,1.2",0.1,topmed,0.512685490581659
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.818873556610854
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.611881192723591
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.920327578455425
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.977383083164216
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.0887657477067565
"0,0,1.2",0.1,topmed,0.873010150964652
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.707796700742063
"0,0,1.2",0.1,topmed,0.956937285158329
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.249156173246269
"0,0,1.2",0.1,topmed,0.603070758921447
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.770518919248392
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.759422553286284
"0,0,1.2",0.1,topmed,0.47245877481342
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.136729829889252
"0,0,1.2",0.1,topmed,0.595458445236762
"0,0,1.2",0.1,topmed,0.464746224222605
"0,0,1.2",0.1,topmed,0.382551500954797
"0,0,1.2",0.1,topmed,0.086102556919122
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.008417796395608
"0,0,1.2",0.1,topmed,0.296795195597358
"0,0,1.2",0.1,topmed,0.550982053444742
"0,0,1.2",0.1,topmed,1
