condition,prevlence,data,pvals
"0,0,1.2",0.1,topmed,0.371033437291845
"0,0,1.2",0.1,topmed,0.46360686706616
"0,0,1.2",0.1,topmed,0.73882577683689
"0,0,1.2",0.1,topmed,0.584369850702619
"0,0,1.2",0.1,topmed,0.657253961544643
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.977136594364983
"0,0,1.2",0.1,topmed,0.961662478096884
"0,0,1.2",0.1,topmed,0.794078855075239
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.234258441083764
"0,0,1.2",0.1,topmed,0.732171069570504
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.535479576944526
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.183570038018879
"0,0,1.2",0.1,topmed,0.577943893171061
"0,0,1.2",0.1,topmed,0.593010508259382
"0,0,1.2",0.1,topmed,0.787802603546519
"0,0,1.2",0.1,topmed,0.272876771148998
"0,0,1.2",0.1,topmed,0.573880484605497
"0,0,1.2",0.1,topmed,0.389591432792868
"0,0,1.2",0.1,topmed,0.59928610030729
"0,0,1.2",0.1,topmed,0.316367860931995
"0,0,1.2",0.1,topmed,0.261789536808004
"0,0,1.2",0.1,topmed,0.0359520448449516
"0,0,1.2",0.1,topmed,0.941925165265207
"0,0,1.2",0.1,topmed,0.526583959161732
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.893499588030986
"0,0,1.2",0.1,topmed,0.936482686481486
"0,0,1.2",0.1,topmed,0.942346595393073
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.635865523077311
"0,0,1.2",0.1,topmed,0.37676897481178
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.722686401665668
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.440810067522701
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.362874313711494
"0,0,1.2",0.1,topmed,0.954592174665099
"0,0,1.2",0.1,topmed,0.576430499592269
"0,0,1.2",0.1,topmed,0.968671384607744
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.702074975540541
"0,0,1.2",0.1,topmed,0.23863893641555
"0,0,1.2",0.1,topmed,0.460277244921872
"0,0,1.2",0.1,topmed,0.44059981544948
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.442175365794856
"0,0,1.2",0.1,topmed,0.992524364339781
"0,0,1.2",0.1,topmed,0.851311504592816
"0,0,1.2",0.1,topmed,0.621875632206354
"0,0,1.2",0.1,topmed,0.738729754277505
"0,0,1.2",0.1,topmed,0.891570897485186
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.682493894943623
"0,0,1.2",0.1,topmed,0.233474390411727
"0,0,1.2",0.1,topmed,0.725181702760235
"0,0,1.2",0.1,topmed,0.385196012251309
"0,0,1.2",0.1,topmed,0.845491510998723
"0,0,1.2",0.1,topmed,0.282654556211725
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.0384929112919184
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.118723719302142
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.121887313378306
"0,0,1.2",0.1,topmed,0.979928855997756
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.148379195278761
"0,0,1.2",0.1,topmed,0.78032383625817
"0,0,1.2",0.1,topmed,0.55682228387387
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.644710930409403
"0,0,1.2",0.1,topmed,0.0823885974082859
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.750503760127534
"0,0,1.2",0.1,topmed,0.943977024324592
"0,0,1.2",0.1,topmed,0.22092704207418
"0,0,1.2",0.1,topmed,0.421882043976845
"0,0,1.2",0.1,topmed,0.835458411047533
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.864158668723826
"0,0,1.2",0.1,topmed,0.758234721931028
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.898667124397174
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.52737590027489
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.21771834512985
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.31447490581789
"0,0,1.2",0.1,topmed,0.503096312792705
"0,0,1.2",0.1,topmed,0.287216156200968
"0,0,1.2",0.1,topmed,0.280552063768723
"0,0,1.2",0.1,topmed,0.779826744241062
"0,0,1.2",0.1,topmed,0.113382696430004
"0,0,1.2",0.1,topmed,0.696657962331989
"0,0,1.2",0.1,topmed,0.977019374879669
"0,0,1.2",0.1,topmed,0.669238999099301
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.996322987602323
"0,0,1.2",0.1,topmed,0.459847556526223
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.354504641909272
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.930807708672153
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.595601809292152
"0,0,1.2",0.1,topmed,0.835034752074528
"0,0,1.2",0.1,topmed,0.744101423024377
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.391240892391964
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.93442457333056
"0,0,1.2",0.1,topmed,0.182414794717203
"0,0,1.2",0.1,topmed,0.470633161117121
"0,0,1.2",0.1,topmed,0.593178443642937
"0,0,1.2",0.1,topmed,0.438147596587265
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.807819202300545
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.737046367585617
"0,0,1.2",0.1,topmed,0.3925537712961
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.956484081719795
"0,0,1.2",0.1,topmed,0.787225641731299
"0,0,1.2",0.1,topmed,0.5186417177888
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.603889421212438
"0,0,1.2",0.1,topmed,0.954236002116513
"0,0,1.2",0.1,topmed,0.593129446129593
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.87774026647714
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.245163720137334
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.144571824171345
"0,0,1.2",0.1,topmed,0.894463115166718
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.664320738897656
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.358500202039971
"0,0,1.2",0.1,topmed,0.275141922225277
"0,0,1.2",0.1,topmed,0.154552181849004
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.80222832364634
"0,0,1.2",0.1,topmed,0.213130161213307
"0,0,1.2",0.1,topmed,0.922220866240069
"0,0,1.2",0.1,topmed,0.522168383040989
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.443164089836585
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.388828845479029
"0,0,1.2",0.1,topmed,0.32134342688791
"0,0,1.2",0.1,topmed,0.155239842357206
"0,0,1.2",0.1,topmed,0.782492565878578
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.398265841713253
"0,0,1.2",0.1,topmed,0.37939837783735
"0,0,1.2",0.1,topmed,0.0399964733566451
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.783177664198163
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.848597034545202
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.653615042845513
"0,0,1.2",0.1,topmed,0.701474496662671
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.412443117200324
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.906353043771988
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.671392512110954
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.96400750518731
"0,0,1.2",0.1,topmed,0.892454984459282
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.387375500664033
"0,0,1.2",0.1,topmed,0.573791670412199
"0,0,1.2",0.1,topmed,0.607289407544595
"0,0,1.2",0.1,topmed,0.399824764322799
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.112436580497257
"0,0,1.2",0.1,topmed,0.893010245283233
"0,0,1.2",0.1,topmed,0.659758902276391
"0,0,1.2",0.1,topmed,0.340022788973882
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.137462188467203
"0,0,1.2",0.1,topmed,0.162069111262064
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.998792311371239
"0,0,1.2",0.1,topmed,0.78285273200626
"0,0,1.2",0.1,topmed,0.865826767269573
"0,0,1.2",0.1,topmed,0.753718075166242
"0,0,1.2",0.1,topmed,0.63005919310317
"0,0,1.2",0.1,topmed,0.696264997305321
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.980066382547372
"0,0,1.2",0.1,topmed,0.538901221317743
"0,0,1.2",0.1,topmed,0.384417439752006
"0,0,1.2",0.1,topmed,0.538740125169635
"0,0,1.2",0.1,topmed,0.696519417028328
"0,0,1.2",0.1,topmed,0.540264129889563
"0,0,1.2",0.1,topmed,0.312024009784534
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.723748656384481
"0,0,1.2",0.1,topmed,0.817359539269492
"0,0,1.2",0.1,topmed,0.151457417272828
"0,0,1.2",0.1,topmed,0.071625031415471
"0,0,1.2",0.1,topmed,0.131483065118954
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.838735227841951
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.732557095844964
"0,0,1.2",0.1,topmed,0.222363427675693
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.995405957213657
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.681710993859334
"0,0,1.2",0.1,topmed,0.68783485698556
"0,0,1.2",0.1,topmed,0.821021455878417
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.977824729017398
"0,0,1.2",0.1,topmed,0.706985980735237
"0,0,1.2",0.1,topmed,0.307854665332538
"0,0,1.2",0.1,topmed,0.309093286254037
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.401773553772936
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.948937543467322
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.830832273001585
"0,0,1.2",0.1,topmed,0.0427474767188957
"0,0,1.2",0.1,topmed,0.450167936014477
"0,0,1.2",0.1,topmed,0.567213078244087
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.920909150390666
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.804679551934546
"0,0,1.2",0.1,topmed,0.128867243346739
"0,0,1.2",0.1,topmed,0.165869562803933
"0,0,1.2",0.1,topmed,0.181172990905473
"0,0,1.2",0.1,topmed,0.301891385065489
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.652621154239641
"0,0,1.2",0.1,topmed,0.44111015302407
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.639413178765933
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,0.925679091701295
"0,0,1.2",0.1,topmed,0.956084463228137
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
"0,0,1.2",0.1,topmed,1
