condition,prevlence,data,pvals
"0,0,1.2",0.1,exome,0.251268908327931
"0,0,1.2",0.1,exome,0.344278395391275
"0,0,1.2",0.1,exome,0.476449295355791
"0,0,1.2",0.1,exome,0.389736776335155
"0,0,1.2",0.1,exome,0.0670617649475911
"0,0,1.2",0.1,exome,0.193248554893532
"0,0,1.2",0.1,exome,0.830663847720755
"0,0,1.2",0.1,exome,0.152364709745896
"0,0,1.2",0.1,exome,0.844605485679482
"0,0,1.2",0.1,exome,0.0998483551741927
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.0251326097035669
"0,0,1.2",0.1,exome,0.408923055121235
"0,0,1.2",0.1,exome,0.316879455557847
"0,0,1.2",0.1,exome,0.258611553342045
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.427099461939101
"0,0,1.2",0.1,exome,0.666758277212068
"0,0,1.2",0.1,exome,0.140737495486623
"0,0,1.2",0.1,exome,0.180043473494914
"0,0,1.2",0.1,exome,0.0353633627301888
"0,0,1.2",0.1,exome,0.702168410373425
"0,0,1.2",0.1,exome,0.361282168658267
"0,0,1.2",0.1,exome,0.708346229064903
"0,0,1.2",0.1,exome,0.0339306690203056
"0,0,1.2",0.1,exome,0.443715477263918
"0,0,1.2",0.1,exome,0.824119858513616
"0,0,1.2",0.1,exome,0.156479632244181
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.668570258496744
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.0341187064023587
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.367681371174121
"0,0,1.2",0.1,exome,0.893253803583111
"0,0,1.2",0.1,exome,0.86121389493958
"0,0,1.2",0.1,exome,0.142164991128753
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.851848964873518
"0,0,1.2",0.1,exome,0.107736010227877
"0,0,1.2",0.1,exome,0.800863535373525
"0,0,1.2",0.1,exome,0.546980638694144
"0,0,1.2",0.1,exome,0.600598039852322
"0,0,1.2",0.1,exome,0.555581797391816
"0,0,1.2",0.1,exome,0.480276576030423
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.652783745531738
"0,0,1.2",0.1,exome,0.887399442427019
"0,0,1.2",0.1,exome,0.641611011590641
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.117442957888998
"0,0,1.2",0.1,exome,0.591734201441307
"0,0,1.2",0.1,exome,0.131471988136873
"0,0,1.2",0.1,exome,0.323101111044867
"0,0,1.2",0.1,exome,0.157130872723189
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.911626596434779
"0,0,1.2",0.1,exome,0.263524822337222
"0,0,1.2",0.1,exome,0.882266335195622
"0,0,1.2",0.1,exome,0.419578247518661
"0,0,1.2",0.1,exome,0.233085177388754
"0,0,1.2",0.1,exome,0.0313850323215763
"0,0,1.2",0.1,exome,0.958314469624525
"0,0,1.2",0.1,exome,0.582456218915219
"0,0,1.2",0.1,exome,0.970125028554931
"0,0,1.2",0.1,exome,0.733341415967163
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.959332012973111
"0,0,1.2",0.1,exome,0.53075576065401
"0,0,1.2",0.1,exome,0.642740345859078
"0,0,1.2",0.1,exome,0.0303000031608963
"0,0,1.2",0.1,exome,0.939411988966246
"0,0,1.2",0.1,exome,0.904338586512237
"0,0,1.2",0.1,exome,0.966744904694173
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.803290234106248
"0,0,1.2",0.1,exome,0.898066651054604
"0,0,1.2",0.1,exome,0.826185716374653
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.41803890572603
"0,0,1.2",0.1,exome,0.662466818071769
"0,0,1.2",0.1,exome,0.745034605541317
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.904738034933829
"0,0,1.2",0.1,exome,0.368270757754808
"0,0,1.2",0.1,exome,1
