condition,prevlence,data,pvals
"0,0,1.2",0.1,hrc_topmed,0.321250590893847
"0,0,1.2",0.1,hrc_topmed,0.476421521142969
"0,0,1.2",0.1,hrc_topmed,0.44237948629003
"0,0,1.2",0.1,hrc_topmed,0.934611411570193
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.619628114766211
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.149855458974323
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.622065840148891
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.772898856140591
"0,0,1.2",0.1,hrc_topmed,0.0527009731792105
"0,0,1.2",0.1,hrc_topmed,0.275710951651155
"0,0,1.2",0.1,hrc_topmed,0.0762476641084423
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.710497640563375
"0,0,1.2",0.1,hrc_topmed,0.752553361215718
"0,0,1.2",0.1,hrc_topmed,0.00789833681439375
"0,0,1.2",0.1,hrc_topmed,0.883691752256752
"0,0,1.2",0.1,hrc_topmed,0.0346388362680348
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.524870749996655
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.950534269319966
"0,0,1.2",0.1,hrc_topmed,0.0839402456746666
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.23093448886118
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.177242062058596
"0,0,1.2",0.1,hrc_topmed,0.264387288269309
"0,0,1.2",0.1,hrc_topmed,1
