condition,prevlence,data,pvals
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.531682223665476
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.671695653793006
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.496737392866658
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.803158760856526
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.685046084102792
"0,0,1.2",0.1,hrc_cadd,0.461174850001697
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.986642261155719
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.998333289705347
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.20430780625071
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,1
"0,0,1.2",0.1,hrc_cadd,0.853852900893573
