condition,prevlence,data,pvals
"0,0,1.2",0.1,hrc_topmed,0.392344592714723
"0,0,1.2",0.1,hrc_topmed,0.485507207730012
"0,0,1.2",0.1,hrc_topmed,0.778226584121843
"0,0,1.2",0.1,hrc_topmed,0.704047525690202
"0,0,1.2",0.1,hrc_topmed,0.581273961253713
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.97356954857321
"0,0,1.2",0.1,hrc_topmed,0.771445662566399
"0,0,1.2",0.1,hrc_topmed,0.714611616000362
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.234258441083764
"0,0,1.2",0.1,hrc_topmed,0.555247963117641
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.545967410183954
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.136990788968096
"0,0,1.2",0.1,hrc_topmed,0.830355375834747
"0,0,1.2",0.1,hrc_topmed,0.457193865884287
"0,0,1.2",0.1,hrc_topmed,0.759485698894218
"0,0,1.2",0.1,hrc_topmed,0.37498613047167
"0,0,1.2",0.1,hrc_topmed,0.669996174034868
"0,0,1.2",0.1,hrc_topmed,0.325473831137888
"0,0,1.2",0.1,hrc_topmed,0.59618291731128
"0,0,1.2",0.1,hrc_topmed,0.289044916237984
"0,0,1.2",0.1,hrc_topmed,0.299506674054196
"0,0,1.2",0.1,hrc_topmed,0.0332341618878447
"0,0,1.2",0.1,hrc_topmed,0.960277431502599
"0,0,1.2",0.1,hrc_topmed,0.524870749996655
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.791867944606448
"0,0,1.2",0.1,hrc_topmed,0.989848541137
"0,0,1.2",0.1,hrc_topmed,0.675150595438367
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.8230131964054
"0,0,1.2",0.1,hrc_topmed,0.423707214882139
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.745341691105701
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.51980600506813
"0,0,1.2",0.1,hrc_topmed,0.713716396889193
"0,0,1.2",0.1,hrc_topmed,0.358668992155224
"0,0,1.2",0.1,hrc_topmed,0.853997502824422
"0,0,1.2",0.1,hrc_topmed,0.691341024305782
"0,0,1.2",0.1,hrc_topmed,0.967926425564508
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.671435069301598
"0,0,1.2",0.1,hrc_topmed,0.741988476633491
"0,0,1.2",0.1,hrc_topmed,0.194184428511556
"0,0,1.2",0.1,hrc_topmed,0.524776491230289
"0,0,1.2",0.1,hrc_topmed,0.466622139833208
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.542050078800554
"0,0,1.2",0.1,hrc_topmed,0.754179714838838
"0,0,1.2",0.1,hrc_topmed,0.84088426830347
"0,0,1.2",0.1,hrc_topmed,0.562556873263529
"0,0,1.2",0.1,hrc_topmed,0.606670297214611
"0,0,1.2",0.1,hrc_topmed,0.788918187102328
"0,0,1.2",0.1,hrc_topmed,1
"0,0,1.2",0.1,hrc_topmed,0.706159474277946
"0,0,1.2",0.1,hrc_topmed,0.261651263042953
