condition,prevlence,data,pvals
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.0779750773525021
"0,0,1.2",0.1,hrc_topmed_cadd,0.575027325494538
"0,0,1.2",0.1,hrc_topmed_cadd,0.166416104091466
"0,0,1.2",0.1,hrc_topmed_cadd,0.189927642270407
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.57721867082724
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.15744045269118
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.890789965126851
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.89815147612225
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.897096441273388
"0,0,1.2",0.1,hrc_topmed_cadd,0.91953901961608
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.393876862784956
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,0.739022716662124
"0,0,1.2",0.1,hrc_topmed_cadd,1
"0,0,1.2",0.1,hrc_topmed_cadd,1
