condition,prevlence,data,pvals
"0,0,1.2",0.1,hrc_topmed_exome,0.260969608548307
"0,0,1.2",0.1,hrc_topmed_exome,0.513925512664689
"0,0,1.2",0.1,hrc_topmed_exome,0.752472467758743
"0,0,1.2",0.1,hrc_topmed_exome,0.45906318424175
"0,0,1.2",0.1,hrc_topmed_exome,0.186897791653182
"0,0,1.2",0.1,hrc_topmed_exome,0.586167773790656
"0,0,1.2",0.1,hrc_topmed_exome,0.729481606815415
"0,0,1.2",0.1,hrc_topmed_exome,0.390094721947068
"0,0,1.2",0.1,hrc_topmed_exome,0.679034239627318
"0,0,1.2",0.1,hrc_topmed_exome,0.228151372558164
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.0680126282697931
"0,0,1.2",0.1,hrc_topmed_exome,0.922859179173099
"0,0,1.2",0.1,hrc_topmed_exome,0.455252574633526
"0,0,1.2",0.1,hrc_topmed_exome,0.265340122581313
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.121277665965676
"0,0,1.2",0.1,hrc_topmed_exome,0.861723074664256
"0,0,1.2",0.1,hrc_topmed_exome,0.549288147535028
"0,0,1.2",0.1,hrc_topmed_exome,0.731003588825766
"0,0,1.2",0.1,hrc_topmed_exome,0.152647676602973
"0,0,1.2",0.1,hrc_topmed_exome,0.713781726600115
"0,0,1.2",0.1,hrc_topmed_exome,0.20715706523878
"0,0,1.2",0.1,hrc_topmed_exome,0.601438625325525
"0,0,1.2",0.1,hrc_topmed_exome,0.0353474871735064
"0,0,1.2",0.1,hrc_topmed_exome,0.70443090662227
"0,0,1.2",0.1,hrc_topmed_exome,0.0257954397611276
"0,0,1.2",0.1,hrc_topmed_exome,0.874170889506204
"0,0,1.2",0.1,hrc_topmed_exome,0.523561887992554
"0,0,1.2",0.1,hrc_topmed_exome,0.859077652755477
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.0340694102240109
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.172279912077629
"0,0,1.2",0.1,hrc_topmed_exome,0.268340242943667
"0,0,1.2",0.1,hrc_topmed_exome,0.937397929561576
"0,0,1.2",0.1,hrc_topmed_exome,0.0684854151830076
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.986170485838714
"0,0,1.2",0.1,hrc_topmed_exome,0.334462658706896
"0,0,1.2",0.1,hrc_topmed_exome,0.718250781663711
"0,0,1.2",0.1,hrc_topmed_exome,0.394943844553488
"0,0,1.2",0.1,hrc_topmed_exome,0.958691701010244
"0,0,1.2",0.1,hrc_topmed_exome,0.598643324417794
"0,0,1.2",0.1,hrc_topmed_exome,0.352770583987003
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.507202921467668
"0,0,1.2",0.1,hrc_topmed_exome,0.700419973336228
"0,0,1.2",0.1,hrc_topmed_exome,0.966187612527744
"0,0,1.2",0.1,hrc_topmed_exome,0.991375776456285
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.130793183851543
"0,0,1.2",0.1,hrc_topmed_exome,0.21597767887999
"0,0,1.2",0.1,hrc_topmed_exome,0.259103914764165
"0,0,1.2",0.1,hrc_topmed_exome,0.472067539405396
"0,0,1.2",0.1,hrc_topmed_exome,0.443212710054938
"0,0,1.2",0.1,hrc_topmed_exome,0.389456606887441
"0,0,1.2",0.1,hrc_topmed_exome,0.807593387233695
"0,0,1.2",0.1,hrc_topmed_exome,0.73787205807407
"0,0,1.2",0.1,hrc_topmed_exome,0.815843270539077
"0,0,1.2",0.1,hrc_topmed_exome,0.575211416677574
"0,0,1.2",0.1,hrc_topmed_exome,0.814539150840637
"0,0,1.2",0.1,hrc_topmed_exome,0.253467667940963
"0,0,1.2",0.1,hrc_topmed_exome,0.704750293140819
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.511548788749631
"0,0,1.2",0.1,hrc_topmed_exome,0.426476245114353
"0,0,1.2",0.1,hrc_topmed_exome,0.727696099863643
"0,0,1.2",0.1,hrc_topmed_exome,0.961351304331897
"0,0,1.2",0.1,hrc_topmed_exome,0.51713550278487
"0,0,1.2",0.1,hrc_topmed_exome,0.754351269864942
"0,0,1.2",0.1,hrc_topmed_exome,0.034405410406944
"0,0,1.2",0.1,hrc_topmed_exome,0.621350511831049
"0,0,1.2",0.1,hrc_topmed_exome,0.0719773632273605
"0,0,1.2",0.1,hrc_topmed_exome,0.238126536467691
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.791797001668155
"0,0,1.2",0.1,hrc_topmed_exome,0.138301019945802
"0,0,1.2",0.1,hrc_topmed_exome,0.507812842952658
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.306167922380602
"0,0,1.2",0.1,hrc_topmed_exome,0.784452965028294
"0,0,1.2",0.1,hrc_topmed_exome,0.508452986387097
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.908237665552667
"0,0,1.2",0.1,hrc_topmed_exome,0.0605570180081288
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,1
"0,0,1.2",0.1,hrc_topmed_exome,0.939828640247487
"0,0,1.2",0.1,hrc_topmed_exome,0.932006302717023
"0,0,1.2",0.1,hrc_topmed_exome,0.577043121287789
"0,0,1.2",0.1,hrc_topmed_exome,0.913083652405508
"0,0,1.2",0.1,hrc_topmed_exome,0.812271381383669
"0,0,1.2",0.1,hrc_topmed_exome,0.941193296707902
"0,0,1.2",0.1,hrc_topmed_exome,0.0709876183076112
"0,0,1.2",0.1,hrc_topmed_exome,0.683227171033381
"0,0,1.2",0.1,hrc_topmed_exome,0.491464257147919
"0,0,1.2",0.1,hrc_topmed_exome,0.875403679517794
