condition,prevlence,data,pvals
"0,0,1.2",0.1,exome,0.244320370300673
"0,0,1.2",0.1,exome,0.351483476714574
"0,0,1.2",0.1,exome,0.823237571715455
"0,0,1.2",0.1,exome,0.454533950028576
"0,0,1.2",0.1,exome,0.202655805195606
"0,0,1.2",0.1,exome,0.585744442523797
"0,0,1.2",0.1,exome,0.71714517710731
"0,0,1.2",0.1,exome,0.901586842803201
"0,0,1.2",0.1,exome,0.959016705530765
"0,0,1.2",0.1,exome,0.160086029752607
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.0550746441745674
"0,0,1.2",0.1,exome,0.64669260314623
"0,0,1.2",0.1,exome,0.392483647343535
"0,0,1.2",0.1,exome,0.30475704473131
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.104262068720305
"0,0,1.2",0.1,exome,0.849220474161904
"0,0,1.2",0.1,exome,0.556125692254303
"0,0,1.2",0.1,exome,0.745284643617381
"0,0,1.2",0.1,exome,0.147641939971461
"0,0,1.2",0.1,exome,0.822786692143279
"0,0,1.2",0.1,exome,0.235633284086382
"0,0,1.2",0.1,exome,0.36061477730103
"0,0,1.2",0.1,exome,0.266828195094981
"0,0,1.2",0.1,exome,0.171526507635911
"0,0,1.2",0.1,exome,0.637556231714305
"0,0,1.2",0.1,exome,0.79004746411817
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.647178707643355
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.0492456728080972
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.167690946775736
"0,0,1.2",0.1,exome,0.282450474108149
"0,0,1.2",0.1,exome,0.534936979646817
"0,0,1.2",0.1,exome,0.102888616104409
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.851848964873518
"0,0,1.2",0.1,exome,0.474415623622155
"0,0,1.2",0.1,exome,0.796833182710677
"0,0,1.2",0.1,exome,0.359281506899261
"0,0,1.2",0.1,exome,0.768632640780638
"0,0,1.2",0.1,exome,0.555581797391816
"0,0,1.2",0.1,exome,0.480076818480865
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.895289229971157
"0,0,1.2",0.1,exome,0.874748967497338
"0,0,1.2",0.1,exome,0.967301283042722
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.117442957888998
"0,0,1.2",0.1,exome,0.0277496833220245
"0,0,1.2",0.1,exome,0.284207971366075
"0,0,1.2",0.1,exome,0.476931303996758
"0,0,1.2",0.1,exome,0.409193760861445
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.911626596434779
"0,0,1.2",0.1,exome,0.940004460994656
"0,0,1.2",0.1,exome,0.664374477560138
"0,0,1.2",0.1,exome,0.596199562670749
"0,0,1.2",0.1,exome,0.603219041405766
"0,0,1.2",0.1,exome,0.047833922401164
"0,0,1.2",0.1,exome,0.87104362446085
"0,0,1.2",0.1,exome,0.725738183508994
"0,0,1.2",0.1,exome,0.581633397519888
"0,0,1.2",0.1,exome,0.586096262632202
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.819129693935579
"0,0,1.2",0.1,exome,0.62030518648548
"0,0,1.2",0.1,exome,0.860228090162403
"0,0,1.2",0.1,exome,0.0196411776595446
"0,0,1.2",0.1,exome,0.685726735550678
"0,0,1.2",0.1,exome,0.11847628718878
"0,0,1.2",0.1,exome,0.237482782869881
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.803290234106248
"0,0,1.2",0.1,exome,0.0643459488514563
"0,0,1.2",0.1,exome,0.503759175170301
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.263478502690861
"0,0,1.2",0.1,exome,0.873084949265756
"0,0,1.2",0.1,exome,0.586127449251856
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.891424126566465
"0,0,1.2",0.1,exome,0.0669470132602096
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.972227030435585
"0,0,1.2",0.1,exome,0.841215588184505
"0,0,1.2",0.1,exome,0.409184220821651
"0,0,1.2",0.1,exome,0.573048442732257
"0,0,1.2",0.1,exome,0.622119744517598
"0,0,1.2",0.1,exome,0.979914286431285
"0,0,1.2",0.1,exome,0.0890156597481876
"0,0,1.2",0.1,exome,0.790463688306019
"0,0,1.2",0.1,exome,0.522720629450213
"0,0,1.2",0.1,exome,0.856597081800832
"0,0,1.2",0.1,exome,0.728780261327711
"0,0,1.2",0.1,exome,0.457527517286762
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.63372537738866
"0,0,1.2",0.1,exome,0.305092341122908
"0,0,1.2",0.1,exome,0.500018853122335
"0,0,1.2",0.1,exome,0.38384371335686
"0,0,1.2",0.1,exome,0.436770953156802
"0,0,1.2",0.1,exome,0.315725645221331
"0,0,1.2",0.1,exome,0.180528125713438
"0,0,1.2",0.1,exome,0.250665179807506
"0,0,1.2",0.1,exome,0.0155495078752013
"0,0,1.2",0.1,exome,0.508183594718867
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.852394869667696
"0,0,1.2",0.1,exome,0.58413203464938
"0,0,1.2",0.1,exome,0.681688340119053
"0,0,1.2",0.1,exome,0.96130725941909
"0,0,1.2",0.1,exome,0.949243158239157
"0,0,1.2",0.1,exome,0.102933969746903
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.485703878521755
"0,0,1.2",0.1,exome,0.314905255373023
"0,0,1.2",0.1,exome,0.137832202340332
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.237524374016846
"0,0,1.2",0.1,exome,0.993901573776957
"0,0,1.2",0.1,exome,0.865534393146074
"0,0,1.2",0.1,exome,0.0230285345061686
"0,0,1.2",0.1,exome,0.553427956435428
"0,0,1.2",0.1,exome,0.388175966877245
"0,0,1.2",0.1,exome,0.953565169103604
"0,0,1.2",0.1,exome,0.480857005025843
"0,0,1.2",0.1,exome,0.71926971991718
"0,0,1.2",0.1,exome,0.425276090708771
"0,0,1.2",0.1,exome,0.259244013580497
"0,0,1.2",0.1,exome,0.650550678357365
"0,0,1.2",0.1,exome,0.242103333025338
"0,0,1.2",0.1,exome,0.345881682676
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,1
"0,0,1.2",0.1,exome,0.794885159645856
"0,0,1.2",0.1,exome,0.261507799200156
"0,0,1.2",0.1,exome,1
