condition,prevlence,data,pvals
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.0940668621326263
"0,0,1.2",0.1,exome_cadd,0.461334594492763
"0,0,1.2",0.1,exome_cadd,0.688555856465808
"0,0,1.2",0.1,exome_cadd,0.0167346819163112
"0,0,1.2",0.1,exome_cadd,0.357350473660281
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.875762476876382
"0,0,1.2",0.1,exome_cadd,0.141803854539935
"0,0,1.2",0.1,exome_cadd,0.991625802455841
"0,0,1.2",0.1,exome_cadd,0.60212020917256
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.699320690114763
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.0531199050220537
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.120914800589547
"0,0,1.2",0.1,exome_cadd,0.559563986709426
"0,0,1.2",0.1,exome_cadd,0.710366794510249
"0,0,1.2",0.1,exome_cadd,0.916853586483554
"0,0,1.2",0.1,exome_cadd,0.722706593277047
"0,0,1.2",0.1,exome_cadd,0.278593641081734
"0,0,1.2",0.1,exome_cadd,0.802414021912009
"0,0,1.2",0.1,exome_cadd,0.405095515375748
"0,0,1.2",0.1,exome_cadd,0.953700288356229
"0,0,1.2",0.1,exome_cadd,0.517090312897028
"0,0,1.2",0.1,exome_cadd,0.344009869532511
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.238394889352623
"0,0,1.2",0.1,exome_cadd,0.858753158757904
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.22750272984724
"0,0,1.2",0.1,exome_cadd,0.98869400914228
"0,0,1.2",0.1,exome_cadd,0.547482179029262
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.871296938650308
"0,0,1.2",0.1,exome_cadd,0.853634652132189
"0,0,1.2",0.1,exome_cadd,0.865078607719346
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.338159039810673
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.59043934311195
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.845534439343825
"0,0,1.2",0.1,exome_cadd,0.516580783785086
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.294040190751047
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.398109364369415
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.331058423466614
"0,0,1.2",0.1,exome_cadd,0.888180469620981
"0,0,1.2",0.1,exome_cadd,0.884523348568344
"0,0,1.2",0.1,exome_cadd,0.35618595383256
"0,0,1.2",0.1,exome_cadd,0.26622526526989
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,1
"0,0,1.2",0.1,exome_cadd,0.377721760577738
